RhodobacterSphaeroides.fasta,3188609,3,64,5793007.622435521,2015-11-29 14:05:06.143892
RhodobacterSphaeroides.fasta,3188609,6,4095,5621676.96640908,2015-11-29 14:05:29.153679
RhodobacterSphaeroides.fasta,3188609,9,127473,4481987.93376428,2015-11-29 14:05:57.242499
RhodobacterSphaeroides.fasta,3188609,12,237993,980817.8139528132,2015-11-29 14:06:28.474484
RhodobacterSphaeroides.fasta,3188609,15,10586,19357.334921120204,2015-11-29 14:06:54.709525
RhodobacterSphaeroides.fasta,3188609,18,208,432.89454534860533,2015-11-29 14:07:20.094599
RhodobacterSphaeroides.fasta,3188609,21,56,158.48265741509766,2015-11-29 14:07:45.834188
RhodobacterSphaeroides.fasta,3188609,24,41,97.9551751039007,2015-11-29 14:08:10.879390
RhodobacterSphaeroides.fasta,3188609,27,29,66.60757944101984,2015-11-29 14:08:34.826399
RhodobacterSphaeroides.fasta,3188609,30,19,47.04726724308804,2015-11-29 14:09:01.513197
RhodobacterSphaeroides.fasta,3188609,33,18,44.29469293509598,2015-11-29 14:09:28.112185
RhodobacterSphaeroides.fasta,3188609,36,15,38.650209079677836,2015-11-29 14:09:53.919836
RhodobacterSphaeroides.fasta,3188609,39,13,34.16058512081419,2015-11-29 14:10:19.848375
RhodobacterSphaeroides.fasta,3188609,42,10,29.52676383475646,2015-11-29 14:10:45.063586
RhodobacterSphaeroides.fasta,3188609,45,8,25.54629846149681,2015-11-29 14:11:09.313868
RhodobacterSphaeroides.fasta,3188609,48,8,24.9914540279813,2015-11-29 14:11:35.358761
RhodobacterSphaeroides.fasta,3188609,51,7,23.104374308774897,2015-11-29 14:12:01.530308
RhodobacterSphaeroides.fasta,3188609,54,7,22.52187020936465,2015-11-29 14:12:27.754945
RhodobacterSphaeroides.fasta,3188609,57,7,22.185888005128458,2015-11-29 14:12:54.054538
RhodobacterSphaeroides.fasta,3188609,60,7,21.600134864370865,2015-11-29 14:13:19.518332
RhodobacterSphaeroides.fasta,3188609,63,7,20.689470551804725,2015-11-29 14:13:44.348139
RhodobacterSphaeroides.fasta,3188609,66,7,19.90548879696717,2015-11-29 14:14:10.981209
RhodobacterSphaeroides.fasta,3188609,69,7,19.03113697202914,2015-11-29 14:14:37.772286
RhodobacterSphaeroides.fasta,3188609,72,6,17.37601243325102,2015-11-29 14:15:04.430869
RhodobacterSphaeroides.fasta,3188609,75,5,13.90195806261747,2015-11-29 14:15:31.453962
RhodobacterSphaeroides.fasta,3188609,78,5,13.29961628839279,2015-11-29 14:15:57.412679
RhodobacterSphaeroides.fasta,3188609,81,5,12.844637324987149,2015-11-29 14:16:21.838521
RhodobacterSphaeroides.fasta,3188609,84,4,10.98566879006698,2015-11-29 14:16:48.466473
RhodobacterSphaeroides.fasta,3188609,87,4,10.113243957649114,2015-11-29 14:17:15.172915
RhodobacterSphaeroides.fasta,3188609,90,4,9.502197491711534,2015-11-29 14:17:41.737087
RhodobacterSphaeroides.fasta,3188609,93,4,9.169938775680041,2015-11-29 14:18:08.229387
RhodobacterSphaeroides.fasta,3188609,96,4,8.406346581803675,2015-11-29 14:18:33.916213
RhodobacterSphaeroides.fasta,3188609,99,3,6.547378046883506,2015-11-29 14:18:58.713827
RhodobacterSphaeroides.fasta,3188609,102,3,5.504998103101057,2015-11-29 14:19:25.516560
RhodobacterSphaeroides.fasta,3188609,105,3,4.893951637163479,2015-11-29 14:19:52.340916
RhodobacterSphaeroides.fasta,3188609,108,3,4.2829051712259005,2015-11-29 14:20:18.924662
RhodobacterSphaeroides.fasta,3188609,111,1,1.4276350570753,2015-11-29 14:20:45.617694
