Buchnera_aphidicola.fasta,640681,11,33762,148749.43027797758,91782.9562684378,True,2015-12-13 16:55:02.010687
Buchnera_aphidicola.fasta,640681,12,18489,63570.9717347742,34178.23727094919,True,2015-12-13 16:55:07.798426
Buchnera_aphidicola.fasta,640681,13,9026,25078.867219308086,11459.339746573258,True,2015-12-13 16:55:12.975614
Buchnera_aphidicola.fasta,640681,14,3958,8657.141899396702,3050.15055181954,True,2015-12-13 16:55:17.648134
Buchnera_aphidicola.fasta,640681,15,1529,2639.8247681619137,627.1603178031103,True,2015-12-13 16:55:22.929280
Buchnera_aphidicola.fasta,640681,16,488,717.7947204452819,117.06573588823937,True,2015-12-13 16:55:27.214977
Buchnera_aphidicola.fasta,640681,17,130,156.62406251802892,8.754887502163456,True,2015-12-13 16:55:31.997460
Buchnera_aphidicola.fasta,640681,18,23,26.339850002884624,0.9999999999999964,True,2015-12-13 16:55:36.590666
Buchnera_aphidicola.fasta,640681,19,4,4.0,0.0,True,2015-12-13 16:55:41.297882
Buchnera_aphidicola.fasta,640681,20,1,1.0,0.0,True,2015-12-13 16:55:45.806810
Buchnera_aphidicola.fasta,640681,21,0,0,0,False,2015-12-13 16:55:50.646843
